Longitude,Latitude,datetime,UHI Index
-73.91057667,40.82469667,24-07-2021 15:54,1.009613405
-73.91057333,40.82465333,24-07-2021 15:54,1.009733611
-73.910555,40.82461833,24-07-2021 15:54,1.009733611
-73.91052167,40.82459167,24-07-2021 15:54,1.009733611
-73.910475,40.82457333,24-07-2021 15:54,1.009733611
-73.910415,40.82456167,24-07-2021 15:54,1.011897326
-73.91035,40.82455,24-07-2021 15:54,1.011897326
-73.91028333,40.82453333,24-07-2021 15:54,1.016224756
-73.91015167,40.82449333,24-07-2021 15:54,1.016224756
-73.91009167,40.82447333,24-07-2021 15:54,1.018388471
-73.91002833,40.82445167,24-07-2021 15:54,1.018388471
-73.90973667,40.82435833,24-07-2021 15:54,1.029207045
-73.909655,40.82433,24-07-2021 15:54,1.03137076
-73.90952667,40.82428,24-07-2021 15:54,1.027043331
-73.90948333,40.824265,24-07-2021 15:54,1.027043331
-73.90931,40.82416667,24-07-2021 15:55,1.024879616
-73.90926667,40.82414833,24-07-2021 15:55,1.024879616
-73.90921167,40.82412667,24-07-2021 15:55,1.024879616
-73.90915167,40.824105,24-07-2021 15:55,1.024879616
-73.909085,40.824085,24-07-2021 15:55,1.024879616
-73.90902167,40.824065,24-07-2021 15:55,1.024879616
-73.91085667,40.822155,24-07-2021 15:57,0.996871529
-73.910895,40.82208667,24-07-2021 15:57,1.003362673
-73.91094,40.82201333,24-07-2021 15:57,1.003362673
-73.91098667,40.821935,24-07-2021 15:57,1.001319165
-73.91103333,40.82185833,24-07-2021 15:57,1.001319165
-73.91108167,40.82178167,24-07-2021 15:57,1.00348288
-73.91112333,40.82170833,24-07-2021 15:57,1.00348288
-73.91115167,40.82164333,24-07-2021 15:57,1.001319165
-73.91118,40.82158833,24-07-2021 15:57,1.001319165
-73.91119667,40.82154,24-07-2021 15:57,1.00348288
-73.91121167,40.82149333,24-07-2021 15:57,1.00348288
-73.91122833,40.82144833,24-07-2021 15:57,1.005646594
-73.91124833,40.82140833,24-07-2021 15:57,1.005646594
-73.911265,40.82137333,24-07-2021 15:57,1.005646594
-73.911345,40.821265,24-07-2021 15:57,1.007810309
-73.91139333,40.82119833,24-07-2021 15:57,1.005646594
-73.91144833,40.82111667,24-07-2021 15:57,1.005646594
-73.91150333,40.82102667,24-07-2021 15:57,1.009974024
-73.91150333,40.82102667,24-07-2021 15:57,1.009974024
-73.911605,40.82083833,24-07-2021 15:57,1.009974024
-73.911665,40.82074667,24-07-2021 15:57,1.009974024
-73.91172833,40.82065833,24-07-2021 15:57,1.009974024
-73.91178833,40.82057167,24-07-2021 15:57,1.009974024
-73.91184333,40.820485,24-07-2021 15:57,1.009974024
-73.91189833,40.82040167,24-07-2021 15:57,1.009974024
-73.91194667,40.82031833,24-07-2021 15:57,1.012137739
-73.91198833,40.82023833,24-07-2021 15:57,1.012137739
-73.91202167,40.82016667,24-07-2021 15:57,1.009974024
-73.91205167,40.82010167,24-07-2021 15:57,1.009974024
-73.91207833,40.82004167,24-07-2021 15:57,1.016465169
-73.912095,40.81999167,24-07-2021 15:57,1.016465169
-73.91211167,40.81994667,24-07-2021 15:57,1.016465169
-73.91212667,40.81991667,24-07-2021 15:57,1.016465169
-73.91214833,40.81985167,24-07-2021 15:57,1.022956314
-73.91215,40.81981333,24-07-2021 15:57,1.022956314
-73.91213833,40.81977833,24-07-2021 15:57,1.020792599
-73.9121,40.81975,24-07-2021 15:57,1.020792599
-73.91203833,40.81972833,24-07-2021 15:57,1.016465169
-73.91197333,40.81970833,24-07-2021 15:57,1.016465169
-73.91191,40.81968833,24-07-2021 15:57,1.016465169
-73.911855,40.81966167,24-07-2021 15:57,1.016465169
-73.91180167,40.81963,24-07-2021 15:57,1.018628884
-73.91174333,40.8196,24-07-2021 15:57,1.018628884
-73.91168167,40.819565,24-07-2021 15:57,1.016465169
-73.911545,40.8195,24-07-2021 15:57,1.016465169
-73.91147,40.81946833,24-07-2021 15:57,1.014301454
-73.911395,40.81944333,24-07-2021 15:58,1.014301454
-73.91132667,40.81942,24-07-2021 15:58,1.014301454
-73.91125833,40.81940333,24-07-2021 15:58,1.014301454
-73.91118833,40.81938667,24-07-2021 15:58,1.014301454
-73.91112167,40.81937167,24-07-2021 15:58,1.014301454
-73.91106,40.81935667,24-07-2021 15:58,1.012137739
-73.91100833,40.81933667,24-07-2021 15:58,1.012137739
-73.91096833,40.819325,24-07-2021 15:58,1.009974024
-73.910935,40.819305,24-07-2021 15:58,1.009974024
-73.91079167,40.81925167,24-07-2021 15:58,1.010094231
-73.91075667,40.81923833,24-07-2021 15:58,1.010094231
-73.91072333,40.81922833,24-07-2021 15:58,1.010094231
-73.91067833,40.81921667,24-07-2021 15:58,1.010094231
-73.91063,40.8192,24-07-2021 15:58,1.010094231
-73.91051,40.81917,24-07-2021 15:58,1.010094231
-73.91044167,40.81915167,24-07-2021 15:58,1.010094231
-73.91037,40.81913833,24-07-2021 15:58,1.010094231
-73.91030333,40.81912833,24-07-2021 15:58,1.012257945
-73.910185,40.819105,24-07-2021 15:58,1.016585375
-73.91013667,40.81909667,24-07-2021 15:58,1.016585375
-73.909845,40.819065,24-07-2021 15:59,1.007930516
-73.90968,40.81902667,24-07-2021 15:59,1.005766801
-73.90958667,40.81901,24-07-2021 15:59,1.005766801
-73.90949,40.81898333,24-07-2021 15:59,1.005766801
-73.9094,40.818955,24-07-2021 15:59,1.005766801
-73.90931,40.81892833,24-07-2021 15:59,1.005766801
-73.90922167,40.818905,24-07-2021 15:59,1.005766801
-73.90913333,40.81888,24-07-2021 15:59,1.003603086
-73.90904667,40.81885667,24-07-2021 15:59,1.003603086
-73.90897333,40.818825,24-07-2021 15:59,1.005766801
-73.90888167,40.81879,24-07-2021 15:59,1.005766801
-73.908775,40.81886333,24-07-2021 15:59,1.005766801
-73.908735,40.81893667,24-07-2021 15:59,1.003603086
-73.90869833,40.81901333,24-07-2021 15:59,1.003603086
-73.90866167,40.81909333,24-07-2021 15:59,1.003603086
-73.90862667,40.819175,24-07-2021 15:59,1.003603086
-73.90859833,40.81925333,24-07-2021 15:59,1.001439371
-73.90856667,40.819325,24-07-2021 15:59,1.001439371
-73.90853667,40.81939333,24-07-2021 15:59,0.997111941
-73.90851167,40.819455,24-07-2021 15:59,0.997111941
-73.90848667,40.81950667,24-07-2021 15:59,1.001439371
-73.90846167,40.81953833,24-07-2021 15:59,1.001439371
-73.90844333,40.819565,24-07-2021 15:59,1.001439371
-73.90840833,40.81962667,24-07-2021 15:59,1.001439371
-73.90837833,40.819675,24-07-2021 15:59,1.001439371
-73.908345,40.81973333,24-07-2021 15:59,1.001439371
-73.90831333,40.81979333,24-07-2021 15:59,1.001439371
-73.90821833,40.81997333,24-07-2021 15:59,1.003723292
-73.90819833,40.82002667,24-07-2021 15:59,1.008050722
-73.90817667,40.820075,24-07-2021 15:59,1.008050722
-73.90815333,40.82012667,24-07-2021 15:59,1.003723292
-73.908125,40.82019167,24-07-2021 15:59,1.003723292
-73.908095,40.82026833,24-07-2021 15:59,1.003723292
-73.90806167,40.82034833,24-07-2021 15:59,1.003723292
-73.90802667,40.82042667,24-07-2021 15:59,1.003723292
-73.907995,40.820505,24-07-2021 15:59,1.003723292
-73.90796167,40.82058333,24-07-2021 15:59,1.005887007
-73.90792667,40.82066,24-07-2021 15:59,1.005887007
-73.907895,40.820735,24-07-2021 15:59,1.003723292
-73.907865,40.82080667,24-07-2021 15:59,1.003723292
-73.90779667,40.82094667,24-07-2021 15:59,1.005887007
-73.90776,40.82101333,24-07-2021 15:59,1.005887007
-73.90772667,40.82107167,24-07-2021 15:59,1.005887007
-73.9077,40.82113,24-07-2021 15:59,1.005887007
-73.97117833,40.79800333,24-07-2021 15:07,0.985932748
-73.97119833,40.79795833,24-07-2021 15:07,0.985932748
-73.971235,40.797925,24-07-2021 15:07,0.983769033
-73.971365,40.79778667,24-07-2021 15:07,0.983769033
-73.97144833,40.79765,24-07-2021 15:07,0.983769033
-73.97149833,40.79758167,24-07-2021 15:07,0.983769033
-73.97155167,40.79749667,24-07-2021 15:07,0.981605318
-73.97155167,40.79749667,24-07-2021 15:07,0.981605318
-73.97164667,40.79737333,24-07-2021 15:07,0.979441603
-73.971695,40.7973,24-07-2021 15:07,0.979441603
-73.97175333,40.79723333,24-07-2021 15:07,0.979441603
-73.97181,40.79717167,24-07-2021 15:07,0.979441603
-73.97185333,40.79709167,24-07-2021 15:07,0.983769033
-73.97187167,40.79705167,24-07-2021 15:07,0.983769033
-73.97194833,40.79694667,24-07-2021 15:07,0.983769033
-73.97199,40.79688667,24-07-2021 15:07,0.983769033
-73.97203833,40.796805,24-07-2021 15:07,0.981605318
-73.97208,40.79672833,24-07-2021 15:07,0.981605318
-73.97211167,40.79668667,24-07-2021 15:08,0.981605318
-73.97217667,40.7966,24-07-2021 15:08,0.981605318
-73.97220333,40.796565,24-07-2021 15:08,0.977277888
-73.97222333,40.79652833,24-07-2021 15:08,0.977277888
-73.97224833,40.79648667,24-07-2021 15:08,0.979441603
-73.97226167,40.79645333,24-07-2021 15:08,0.977277888
-73.97229,40.79639,24-07-2021 15:08,0.977277888
-73.97229667,40.79637,24-07-2021 15:08,0.981605318
-73.97230167,40.796355,24-07-2021 15:08,0.981605318
-73.9723,40.79635667,24-07-2021 15:08,0.979441603
-73.972295,40.79637,24-07-2021 15:08,0.977277888
-73.97230333,40.79637833,24-07-2021 15:08,0.977277888
-73.97230167,40.7964,24-07-2021 15:08,0.981605318
-73.9723,40.79642333,24-07-2021 15:08,0.981605318
-73.97229833,40.796455,24-07-2021 15:08,0.981605318
-73.97229833,40.796455,24-07-2021 15:08,0.981605318
-73.97229833,40.79648333,24-07-2021 15:08,0.981605318
-73.97229333,40.796505,24-07-2021 15:08,0.981605318
-73.97230167,40.79662833,24-07-2021 15:08,0.986052954
-73.97234167,40.79657667,24-07-2021 15:08,0.986052954
-73.97241833,40.79646333,24-07-2021 15:08,0.983889239
-73.97245,40.79641,24-07-2021 15:08,0.983889239
-73.97252667,40.79627667,24-07-2021 15:08,0.983889239
-73.972585,40.79618333,24-07-2021 15:09,0.983889239
-73.97264833,40.79610167,24-07-2021 15:09,0.988216669
-73.97270833,40.79602833,24-07-2021 15:09,0.988216669
-73.97282167,40.79587167,24-07-2021 15:09,0.990380384
-73.97288333,40.79579167,24-07-2021 15:09,0.992544099
-73.972945,40.79571167,24-07-2021 15:09,0.992544099
-73.97300333,40.795625,24-07-2021 15:09,0.992544099
-73.97313167,40.79540667,24-07-2021 15:09,0.996871529
-73.97320667,40.79528833,24-07-2021 15:09,0.996871529
-73.97329167,40.795165,24-07-2021 15:09,0.996871529
-73.97336333,40.79506,24-07-2021 15:09,0.996871529
-73.973505,40.794885,24-07-2021 15:09,0.999035243
-73.973575,40.79480167,24-07-2021 15:09,0.996871529
-73.97364167,40.79474167,24-07-2021 15:09,0.996871529
-73.97376667,40.79459833,24-07-2021 15:09,0.996871529
-73.97381333,40.794525,24-07-2021 15:09,0.996871529
-73.97386833,40.79445333,24-07-2021 15:09,0.996871529
-73.973925,40.79440167,24-07-2021 15:09,0.996871529
-73.97397833,40.79433833,24-07-2021 15:09,0.996871529
-73.97403833,40.79427,24-07-2021 15:09,0.996871529
-73.97409333,40.79419833,24-07-2021 15:09,0.996871529
-73.97415667,40.79411667,24-07-2021 15:09,0.996871529
-73.97421667,40.79403333,24-07-2021 15:09,0.992544099
-73.97426,40.79396667,24-07-2021 15:09,0.992544099
-73.97435833,40.79382,24-07-2021 15:09,0.992544099
-73.974415,40.79374,24-07-2021 15:09,0.992544099
-73.97447167,40.79366167,24-07-2021 15:09,0.992544099
-73.97451833,40.79359667,24-07-2021 15:09,0.990380384
-73.97459333,40.793475,24-07-2021 15:09,0.990380384
-73.97463167,40.79340167,24-07-2021 15:09,0.990380384
-73.97468333,40.79332833,24-07-2021 15:09,0.986052954
-73.974735,40.79325333,24-07-2021 15:09,0.986052954
-73.97484833,40.79309333,24-07-2021 15:09,0.986052954
-73.97489,40.79303667,24-07-2021 15:09,0.981725524
-73.97492833,40.79293667,24-07-2021 15:09,0.981725524
-73.97496667,40.792865,24-07-2021 15:09,0.97956181
-73.97501,40.79282667,24-07-2021 15:09,0.97523438
-73.97504,40.79276667,24-07-2021 15:09,0.97523438
-73.975035,40.79273667,24-07-2021 15:09,0.975354586
-73.97501333,40.79270833,24-07-2021 15:09,0.975354586
-73.97494667,40.79264667,24-07-2021 15:09,0.977518301
-73.97490667,40.792615,24-07-2021 15:09,0.975354586
-73.97486333,40.792585,24-07-2021 15:09,0.975354586
-73.97482,40.79254833,24-07-2021 15:09,0.975354586
-73.974785,40.792515,24-07-2021 15:09,0.975354586
-73.97474,40.79247,24-07-2021 15:09,0.975354586
-73.97469,40.79244,24-07-2021 15:09,0.975354586
-73.97464,40.792415,24-07-2021 15:09,0.975354586
-73.97451833,40.79238167,24-07-2021 15:09,0.975354586
-73.97446333,40.79236333,24-07-2021 15:10,0.975354586
-73.97441333,40.79233667,24-07-2021 15:10,0.973190871
-73.974375,40.79230333,24-07-2021 15:10,0.973190871
-73.97428833,40.79223167,24-07-2021 15:10,0.971027156
-73.97423333,40.79220167,24-07-2021 15:10,0.975354586
-73.97418,40.792175,24-07-2021 15:10,0.975354586
-73.97411833,40.79215833,24-07-2021 15:10,0.973190871
-73.974045,40.79213833,24-07-2021 15:10,0.973190871
-73.97396167,40.79213,24-07-2021 15:10,0.977518301
-73.97388833,40.79209333,24-07-2021 15:10,0.977518301
-73.97381667,40.79206,24-07-2021 15:10,0.975354586
-73.97374167,40.79201333,24-07-2021 15:10,0.975354586
-73.97366167,40.79196667,24-07-2021 15:10,0.977518301
-73.973515,40.79188833,24-07-2021 15:10,0.977518301
-73.97343667,40.79183667,24-07-2021 15:10,0.977518301
-73.97335,40.79178333,24-07-2021 15:10,0.977518301
-73.97326167,40.79173667,24-07-2021 15:10,0.975354586
-73.97318,40.791715,24-07-2021 15:10,0.975354586
-73.97311,40.79168,24-07-2021 15:10,0.977518301
-73.97281833,40.79157,24-07-2021 15:10,0.977518301
-73.97277167,40.79155,24-07-2021 15:10,0.981845731
-73.97272333,40.791525,24-07-2021 15:10,0.981845731
-73.97268333,40.791495,24-07-2021 15:10,0.975354586
-73.97264167,40.79146333,24-07-2021 15:10,0.975354586
-73.97261167,40.79143833,24-07-2021 15:10,0.981845731
-73.97253333,40.79134,24-07-2021 15:10,0.986173161
-73.97249,40.79132667,24-07-2021 15:10,0.988336875
-73.972365,40.791295,24-07-2021 15:10,0.986173161
-73.97228333,40.79126667,24-07-2021 15:11,0.986173161
-73.97219667,40.79122667,24-07-2021 15:11,0.988336875
-73.972105,40.79120333,24-07-2021 15:11,0.988336875
-73.97191167,40.791125,24-07-2021 15:11,0.984009446
-73.97181333,40.79108167,24-07-2021 15:11,0.981965937
-73.971715,40.79104,24-07-2021 15:11,0.981965937
-73.971625,40.791,24-07-2021 15:11,0.981965937
-73.971535,40.79095,24-07-2021 15:11,0.981965937
-73.971445,40.790905,24-07-2021 15:11,0.981965937
-73.97135667,40.79085833,24-07-2021 15:11,0.981965937
-73.971265,40.790815,24-07-2021 15:11,0.984129652
-73.971075,40.79071167,24-07-2021 15:11,0.984129652
-73.970975,40.79067167,24-07-2021 15:11,0.981965937
-73.97087833,40.790635,24-07-2021 15:11,0.981965937
-73.97078167,40.79059667,24-07-2021 15:11,0.979802222
-73.970685,40.79055167,24-07-2021 15:11,0.979802222
-73.97058833,40.79050333,24-07-2021 15:11,0.979802222
-73.97049167,40.79045667,24-07-2021 15:11,0.979802222
-73.97039833,40.79042167,24-07-2021 15:11,0.977638507
-73.97031,40.79038667,24-07-2021 15:11,0.977638507
-73.97022667,40.79033667,24-07-2021 15:11,0.975474793
-73.970155,40.79029,24-07-2021 15:11,0.975474793
-73.97006667,40.79028333,24-07-2021 15:11,0.973311078
-73.96998833,40.79024667,24-07-2021 15:11,0.973311078
-73.96991,40.79022,24-07-2021 15:11,0.973311078
-73.96984667,40.790195,24-07-2021 15:11,0.973311078
-73.96978667,40.79017667,24-07-2021 15:11,0.973311078
-73.96973667,40.79016,24-07-2021 15:11,0.973311078
-73.96971,40.790145,24-07-2021 15:11,0.971147363
-73.96966333,40.79011833,24-07-2021 15:11,0.971147363
-73.96963167,40.790125,24-07-2021 15:11,0.971147363
-73.96959167,40.79011167,24-07-2021 15:11,0.973311078
-73.96955167,40.79010167,24-07-2021 15:11,0.973311078
-73.96950833,40.790095,24-07-2021 15:11,0.971147363
-73.969455,40.79008333,24-07-2021 15:11,0.971147363
-73.96939333,40.79005667,24-07-2021 15:11,0.973311078
-73.969325,40.79003333,24-07-2021 15:11,0.973311078
-73.969255,40.78999333,24-07-2021 15:11,0.968983648
-73.96919333,40.78995167,24-07-2021 15:12,0.968983648
-73.96912,40.789935,24-07-2021 15:12,0.966819933
-73.96903667,40.789925,24-07-2021 15:12,0.966819933
-73.968955,40.7899,24-07-2021 15:12,0.968983648
-73.96887167,40.789865,24-07-2021 15:12,0.968983648
-73.96879333,40.789815,24-07-2021 15:12,0.966819933
-73.96871833,40.78978167,24-07-2021 15:12,0.966819933
-73.96864167,40.789765,24-07-2021 15:12,0.968983648
-73.96856,40.78973667,24-07-2021 15:12,0.968983648
-73.96849,40.78971667,24-07-2021 15:12,0.971147363
-73.96843167,40.78969333,24-07-2021 15:12,0.971147363
-73.96837167,40.78967333,24-07-2021 15:12,0.968983648
-73.96830667,40.78965667,24-07-2021 15:12,0.968983648
-73.968145,40.78962333,24-07-2021 15:12,0.968983648
-73.96806833,40.78959833,24-07-2021 15:12,0.968983648
-73.96799,40.78956,24-07-2021 15:12,0.971147363
-73.96791667,40.789525,24-07-2021 15:12,0.971147363
-73.967845,40.78949,24-07-2021 15:12,0.973311078
-73.96769333,40.789415,24-07-2021 15:12,0.971147363
-73.96754333,40.78934833,24-07-2021 15:12,0.966819933
-73.96747,40.789315,24-07-2021 15:12,0.966819933
-73.967395,40.789275,24-07-2021 15:12,0.964776424
-73.967315,40.78923167,24-07-2021 15:12,0.964776424
-73.967235,40.78919167,24-07-2021 15:12,0.964776424
-73.96715833,40.78914333,24-07-2021 15:12,0.964776424
-73.96708,40.78908,24-07-2021 15:12,0.96261271
-73.96701167,40.78902333,24-07-2021 15:12,0.96261271
-73.96693833,40.78897167,24-07-2021 15:12,0.956121565
-73.966875,40.788935,24-07-2021 15:12,0.956121565
-73.96682833,40.78891167,24-07-2021 15:12,0.95828528
-73.96679167,40.78889333,24-07-2021 15:12,0.95828528
-73.96676667,40.78886333,24-07-2021 15:12,0.95828528
-73.96674333,40.78883667,24-07-2021 15:12,0.95828528
-73.96677167,40.78879667,24-07-2021 15:12,0.956121565
-73.96681333,40.78876333,24-07-2021 15:12,0.956121565
-73.96837667,40.78729833,24-07-2021 15:13,0.956121565
-73.96869667,40.787375,24-07-2021 15:13,0.956121565
-73.96877667,40.78742667,24-07-2021 15:13,0.956121565
-73.96903167,40.78762167,24-07-2021 15:13,0.956121565
-73.96911667,40.78766667,24-07-2021 15:13,0.956121565
-73.96919833,40.78771167,24-07-2021 15:13,0.95828528
-73.96928,40.787745,24-07-2021 15:13,0.95828528
-73.96934667,40.78779167,24-07-2021 15:13,0.956121565
-73.96941,40.78783167,24-07-2021 15:13,0.956121565
-73.969485,40.78786333,24-07-2021 15:13,0.960448995
-73.969555,40.78789833,24-07-2021 15:13,0.960448995
-73.96962667,40.787925,24-07-2021 15:13,0.960448995
-73.96969667,40.78795333,24-07-2021 15:13,0.960448995
-73.96976667,40.78798667,24-07-2021 15:13,0.95828528
-73.969845,40.78803,24-07-2021 15:13,0.95828528
-73.96992833,40.78806667,24-07-2021 15:13,0.95828528
-73.97008667,40.788125,24-07-2021 15:13,0.95828528
-73.970165,40.78816,24-07-2021 15:13,0.960448995
-73.97024,40.7882,24-07-2021 15:13,0.960448995
-73.970315,40.78823167,24-07-2021 15:13,0.960448995
-73.97040333,40.78826167,24-07-2021 15:13,0.960448995
-73.97048667,40.78829,24-07-2021 15:13,0.960569201
-73.97074667,40.78838167,24-07-2021 15:13,0.960569201
-73.97101,40.78848833,24-07-2021 15:13,0.960569201
-73.97111,40.78852333,24-07-2021 15:13,0.960569201
-73.97120833,40.788555,24-07-2021 15:13,0.960569201
-73.97130333,40.788585,24-07-2021 15:13,0.960569201
-73.971385,40.78861167,24-07-2021 15:13,0.960569201
-73.97147333,40.78865167,24-07-2021 15:13,0.960569201
-73.97157333,40.78871833,24-07-2021 15:13,0.962732916
-73.971665,40.78876333,24-07-2021 15:13,0.962732916
-73.97175667,40.78881,24-07-2021 15:13,0.964896631
-73.97184167,40.78884333,24-07-2021 15:13,0.964896631
-73.97192833,40.788875,24-07-2021 15:13,0.962732916
-73.97201167,40.788905,24-07-2021 15:14,0.962732916
-73.972085,40.78893333,24-07-2021 15:14,0.962732916
-73.97214667,40.788945,24-07-2021 15:14,0.962732916
-73.972195,40.78896333,24-07-2021 15:14,0.962732916
-73.97232333,40.78900167,24-07-2021 15:14,0.962732916
-73.97239667,40.78901667,24-07-2021 15:14,0.960569201
-73.97247167,40.78904667,24-07-2021 15:14,0.960569201
-73.97255,40.78908167,24-07-2021 15:14,0.962732916
-73.97264167,40.7891,24-07-2021 15:14,0.962732916
-73.97273,40.789125,24-07-2021 15:14,0.964896631
-73.97289667,40.78919833,24-07-2021 15:14,0.967060346
-73.97297167,40.789255,24-07-2021 15:14,0.967060346
-73.97313167,40.78931833,24-07-2021 15:14,0.969224061
-73.97320333,40.78933833,24-07-2021 15:14,0.967060346
-73.973275,40.78934667,24-07-2021 15:14,0.967060346
-73.973335,40.78936,24-07-2021 15:14,0.964896631
-73.97338,40.78936833,24-07-2021 15:14,0.964896631
-73.97349167,40.78922833,24-07-2021 15:14,0.969224061
-73.97349333,40.78921333,24-07-2021 15:14,0.969224061
-73.97368167,40.78901167,24-07-2021 15:15,0.969344267
-73.97369667,40.78907833,24-07-2021 15:15,0.969344267
-73.973715,40.78913333,24-07-2021 15:15,0.975835412
-73.97373333,40.78918333,24-07-2021 15:15,0.975835412
-73.97375667,40.789225,24-07-2021 15:15,0.975835412
-73.973785,40.78925667,24-07-2021 15:15,0.975835412
-73.973815,40.78928333,24-07-2021 15:15,0.973671697
-73.973865,40.78929,24-07-2021 15:15,0.973671697
-73.97394167,40.78931167,24-07-2021 15:15,0.973671697
-73.97401833,40.78931333,24-07-2021 15:15,0.973671697
-73.97409667,40.78931833,24-07-2021 15:15,0.973671697
-73.97415667,40.78933,24-07-2021 15:15,0.973671697
-73.97421667,40.78934333,24-07-2021 15:15,0.973671697
-73.97426833,40.78938167,24-07-2021 15:15,0.973671697
-73.97432167,40.78941167,24-07-2021 15:15,0.971507982
-73.97437833,40.78943833,24-07-2021 15:15,0.971507982
-73.97443833,40.789465,24-07-2021 15:15,0.973671697
-73.974495,40.78948833,24-07-2021 15:15,0.973671697
-73.974545,40.78951167,24-07-2021 15:15,0.971507982
-73.97463167,40.78954333,24-07-2021 15:15,0.971507982
-73.97467167,40.78955333,24-07-2021 15:15,0.969344267
-73.97469833,40.78956667,24-07-2021 15:15,0.969344267
-73.97479167,40.78958833,24-07-2021 15:16,0.975835412
-73.97487833,40.78956667,24-07-2021 15:16,0.975835412
-73.97493667,40.78957333,24-07-2021 15:16,0.975835412
-73.97499667,40.78959,24-07-2021 15:16,0.975835412
-73.975025,40.78959333,24-07-2021 15:16,0.973671697
-73.97506,40.7896,24-07-2021 15:16,0.973671697
-73.97509,40.789595,24-07-2021 15:16,0.973671697
-73.97515667,40.78964,24-07-2021 15:16,0.973671697
-73.97522667,40.78965333,24-07-2021 15:16,0.973671697
-73.975305,40.78966833,24-07-2021 15:16,0.973671697
-73.97537833,40.78968833,24-07-2021 15:16,0.973671697
-73.97544667,40.78971667,24-07-2021 15:16,0.973671697
-73.97551667,40.78973833,24-07-2021 15:16,0.973671697
-73.97558667,40.78975833,24-07-2021 15:16,0.973671697
-73.97565,40.78978167,24-07-2021 15:16,0.971507982
-73.97571333,40.78980833,24-07-2021 15:16,0.971507982
-73.97578,40.78983833,24-07-2021 15:16,0.971507982
-73.97591667,40.78991167,24-07-2021 15:16,0.971507982
-73.97599333,40.78994333,24-07-2021 15:16,0.971628188
-73.97607667,40.789975,24-07-2021 15:16,0.971628188
-73.97615167,40.79001,24-07-2021 15:16,0.971628188
-73.97622,40.79005333,24-07-2021 15:16,0.971628188
-73.97627167,40.790105,24-07-2021 15:16,0.973791903
-73.97659,40.790225,24-07-2021 15:16,0.973791903
-73.97669333,40.79027,24-07-2021 15:16,0.973791903
-73.97678667,40.79032333,24-07-2021 15:16,0.973791903
-73.97688333,40.79036333,24-07-2021 15:16,0.973791903
-73.97698333,40.79040167,24-07-2021 15:16,0.975955618
-73.97708667,40.790445,24-07-2021 15:16,0.975955618
-73.97719167,40.79048667,24-07-2021 15:16,0.978119333
-73.9773,40.79052667,24-07-2021 15:16,0.978119333
-73.97739833,40.79056167,24-07-2021 15:16,0.975955618
-73.97749,40.79058167,24-07-2021 15:16,0.975955618
-73.977585,40.79061,24-07-2021 15:16,0.975955618
-73.97768667,40.79063,24-07-2021 15:16,0.975955618
-73.97778167,40.79066167,24-07-2021 15:16,0.975955618
-73.97787333,40.79068167,24-07-2021 15:16,0.975955618
-73.977965,40.79070667,24-07-2021 15:16,0.975955618
-73.97805167,40.790735,24-07-2021 15:16,0.975955618
-73.97813667,40.790755,24-07-2021 15:16,0.973791903
-73.97821167,40.79077167,24-07-2021 15:16,0.973791903
-73.97831833,40.7908,24-07-2021 15:16,0.975955618
-73.97835333,40.79080667,24-07-2021 15:16,0.975955618
-73.978375,40.790805,24-07-2021 15:16,0.978119333
-73.97845,40.79087833,24-07-2021 15:17,0.980283048
-73.97847833,40.79089833,24-07-2021 15:17,0.978119333
-73.978525,40.79091167,24-07-2021 15:17,0.978119333
-73.97859167,40.790915,24-07-2021 15:17,0.978119333
-73.97866167,40.79090167,24-07-2021 15:17,0.978119333
-73.97873167,40.79087,24-07-2021 15:17,0.982446763
-73.978865,40.79083333,24-07-2021 15:17,0.982446763
-73.97892167,40.79080333,24-07-2021 15:17,0.978119333
-73.97898167,40.79077333,24-07-2021 15:17,0.978119333
-73.97909167,40.79072333,24-07-2021 15:17,0.980283048
-73.979125,40.790715,24-07-2021 15:17,0.982446763
-73.97918,40.79069,24-07-2021 15:17,0.984610478
-73.97936167,40.79055667,24-07-2021 15:17,0.991221829
-73.979385,40.79054167,24-07-2021 15:17,0.991221829
-73.97941833,40.79051,24-07-2021 15:17,0.991221829
-73.97944833,40.79047667,24-07-2021 15:17,0.991221829
-73.97948333,40.79043667,24-07-2021 15:17,0.986894399
-73.97951833,40.79039,24-07-2021 15:17,0.986894399
-73.97955,40.79034333,24-07-2021 15:18,0.982566969
-73.97958333,40.790295,24-07-2021 15:18,0.982566969
-73.979625,40.79024667,24-07-2021 15:18,0.984730684
-73.97967167,40.790195,24-07-2021 15:18,0.984730684
-73.97973167,40.79012333,24-07-2021 15:18,0.982566969
-73.97979,40.79006833,24-07-2021 15:18,0.982566969
-73.97984167,40.79000667,24-07-2021 15:18,0.982566969
-73.97995667,40.78990333,24-07-2021 15:18,0.982566969
-73.98001167,40.78984833,24-07-2021 15:18,0.982566969
-73.98006167,40.78978833,24-07-2021 15:18,0.982566969
-73.98013,40.7897,24-07-2021 15:18,0.982566969
-73.980175,40.78963,24-07-2021 15:18,0.982566969
-73.98021833,40.78955167,24-07-2021 15:18,0.976075824
-73.98027833,40.78946833,24-07-2021 15:18,0.976075824
-73.98041167,40.78930333,24-07-2021 15:18,0.978239539
-73.98045,40.78926,24-07-2021 15:18,0.978239539
-73.98049333,40.78920667,24-07-2021 15:18,0.976075824
